bar_place_id,bar_name,bar_vicinity,bar_lat,bar_lon,rank,stop_id,stop_code,stop_name,stop_lat,stop_lon,straight_line_m,walk_distance_m,walk_duration_s
ChIJUzxtRxBbFkcRT14eXW3gduk,Coco | Music Club,"Szpitalna 38, Kraków",50.0642229,19.9421735,5,stop_568_303219,833-01,Stary Kleparz,50.066314,19.939721,291,,
ChIJH1FI8fVbFkcRuNQZPTvsjyw,Coffee To Go,"Pawia 5a, Kraków",50.068312,19.947215,1,stop_322_117329,901-02,Dworzec Główny Tunel,50.068258,19.947641,31,,
ChIJH1FI8fVbFkcRuNQZPTvsjyw,Coffee To Go,"Pawia 5a, Kraków",50.068312,19.947215,2,stop_322_117319,901-01,Dworzec Główny Tunel,50.068199,19.947649,33,,
ChIJH1FI8fVbFkcRuNQZPTvsjyw,Coffee To Go,"Pawia 5a, Kraków",50.068312,19.947215,3,stop_335_260829,760-02,Dworzec Główny Zachód,50.067827,19.945408,140,,
ChIJH1FI8fVbFkcRuNQZPTvsjyw,Coffee To Go,"Pawia 5a, Kraków",50.068312,19.947215,4,stop_335_260819,760-01,Dworzec Główny Zachód,50.06783,19.945354,143,,
ChIJH1FI8fVbFkcRuNQZPTvsjyw,Coffee To Go,"Pawia 5a, Kraków",50.068312,19.947215,5,stop_189_7329,839-02,Politechnika,50.070807,19.945062,317,,
ChIJ20BPthFbFkcRTXjRcaFeK9c,Coffee&Wine Consonni Szpitalna,"Szpitalna 34, Kraków",50.0638493,19.9418489,1,stop_852_324229,801-02,Teatr Słowackiego,50.064792,19.944409,211,,
ChIJ20BPthFbFkcRTXjRcaFeK9c,Coffee&Wine Consonni Szpitalna,"Szpitalna 34, Kraków",50.0638493,19.9418489,2,stop_852_324239,801-03,Teatr Słowackiego,50.064192,19.94499,227,,
ChIJ20BPthFbFkcRTXjRcaFeK9c,Coffee&Wine Consonni Szpitalna,"Szpitalna 34, Kraków",50.0638493,19.9418489,3,stop_852_324249,801-04,Teatr Słowackiego,50.065006,19.94518,270,,
ChIJ20BPthFbFkcRTXjRcaFeK9c,Coffee&Wine Consonni Szpitalna,"Szpitalna 34, Kraków",50.0638493,19.9418489,4,stop_852_324219,801-01,Teatr Słowackiego,50.064609,19.945628,283,,
ChIJ20BPthFbFkcRTXjRcaFeK9c,Coffee&Wine Consonni Szpitalna,"Szpitalna 34, Kraków",50.0638493,19.9418489,5,stop_568_303219,833-01,Stary Kleparz,50.066314,19.939721,313,,
ChIJu6kq5tZbFkcRm64VtrIAzfA,Corn Dog Bar,"Pawia 18b, Kraków",50.0671761,19.9449793,1,stop_335_260819,760-01,Dworzec Główny Zachód,50.06783,19.945354,77,,
ChIJu6kq5tZbFkcRm64VtrIAzfA,Corn Dog Bar,"Pawia 18b, Kraków",50.0671761,19.9449793,2,stop_335_260829,760-02,Dworzec Główny Zachód,50.067827,19.945408,79,,
ChIJu6kq5tZbFkcRm64VtrIAzfA,Corn Dog Bar,"Pawia 18b, Kraków",50.0671761,19.9449793,3,stop_322_117319,901-01,Dworzec Główny Tunel,50.068199,19.947649,222,,
ChIJu6kq5tZbFkcRm64VtrIAzfA,Corn Dog Bar,"Pawia 18b, Kraków",50.0671761,19.9449793,4,stop_322_117329,901-02,Dworzec Główny Tunel,50.068258,19.947641,225,,
ChIJu6kq5tZbFkcRm64VtrIAzfA,Corn Dog Bar,"Pawia 18b, Kraków",50.0671761,19.9449793,5,stop_852_324249,801-04,Teatr Słowackiego,50.065006,19.94518,242,,
ChIJZTJEzXZbFkcRgowSNpC1-H8,Cosmic Games Pub,"Karmelicka 27, Kraków",50.0662167,19.9300595,1,stop_4_8,,Stefana Batorego,50.066586,19.929432,61,,
ChIJZTJEzXZbFkcRgowSNpC1-H8,Cosmic Games Pub,"Karmelicka 27, Kraków",50.0662167,19.9300595,2,stop_4_9,,Stefana Batorego,50.067023,19.928837,125,,
ChIJZTJEzXZbFkcRgowSNpC1-H8,Cosmic Games Pub,"Karmelicka 27, Kraków",50.0662167,19.9300595,3,stop_191_7739,,Teatr Bagatela,50.063755,19.932586,328,,
ChIJZTJEzXZbFkcRgowSNpC1-H8,Cosmic Games Pub,"Karmelicka 27, Kraków",50.0662167,19.9300595,4,stop_193_7919,,Plac Inwalidów,50.068728,19.926981,355,,
ChIJZTJEzXZbFkcRgowSNpC1-H8,Cosmic Games Pub,"Karmelicka 27, Kraków",50.0662167,19.9300595,5,stop_191_7729,,Teatr Bagatela,50.063806,19.933366,357,,
ChIJVZ5iLfRbFkcR9iOLwlWGQZM,Cosmic Minigolf Pub,"Karmelicka 50, Kraków",50.06716489999999,19.928389,1,stop_4_9,,Stefana Batorego,50.067023,19.928837,36,,
ChIJVZ5iLfRbFkcR9iOLwlWGQZM,Cosmic Minigolf Pub,"Karmelicka 50, Kraków",50.06716489999999,19.928389,2,stop_4_8,,Stefana Batorego,50.066586,19.929432,98,,
ChIJVZ5iLfRbFkcR9iOLwlWGQZM,Cosmic Minigolf Pub,"Karmelicka 50, Kraków",50.06716489999999,19.928389,3,stop_193_7919,,Plac Inwalidów,50.068728,19.926981,201,,
ChIJVZ5iLfRbFkcR9iOLwlWGQZM,Cosmic Minigolf Pub,"Karmelicka 50, Kraków",50.06716489999999,19.928389,4,stop_193_7929,,Plac Inwalidów,50.069585,19.925897,323,,
ChIJVZ5iLfRbFkcR9iOLwlWGQZM,Cosmic Minigolf Pub,"Karmelicka 50, Kraków",50.06716489999999,19.928389,5,stop_191_7739,,Teatr Bagatela,50.063755,19.932586,483,,
ChIJfZhKRQ5bFkcRxSxJ6PBlS40,Coyote Bar,"Świętego Tomasza 1, Kraków",50.0638084,19.9364948,1,stop_191_7729,,Teatr Bagatela,50.063806,19.933366,223,,
ChIJfZhKRQ5bFkcRxSxJ6PBlS40,Coyote Bar,"Świętego Tomasza 1, Kraków",50.0638084,19.9364948,2,stop_191_7739,,Teatr Bagatela,50.063755,19.932586,279,,
ChIJfZhKRQ5bFkcRxSxJ6PBlS40,Coyote Bar,"Świętego Tomasza 1, Kraków",50.0638084,19.9364948,3,stop_191_7719,,Teatr Bagatela,50.0631,19.932648,286,,
ChIJfZhKRQ5bFkcRxSxJ6PBlS40,Coyote Bar,"Świętego Tomasza 1, Kraków",50.0638084,19.9364948,4,stop_568_303229,833-02,Stary Kleparz,50.066234,19.938562,307,,
ChIJfZhKRQ5bFkcRxSxJ6PBlS40,Coyote Bar,"Świętego Tomasza 1, Kraków",50.0638084,19.9364948,5,stop_568_303219,833-01,Stary Kleparz,50.066314,19.939721,361,,
ChIJPW7ro0FbFkcRgP1EF-oE_DA,Craftownia,"Św. Wawrzyńca 22, Kraków",50.0504609,19.94937479999999,1,stop_1103_347119,816-01,św. Wawrzyńca,50.051131,19.951064,142,,
ChIJPW7ro0FbFkcRgP1EF-oE_DA,Craftownia,"Św. Wawrzyńca 22, Kraków",50.0504609,19.94937479999999,2,stop_1103_347129,816-02,św. Wawrzyńca,50.051415,19.950829,148,,
ChIJPW7ro0FbFkcRgP1EF-oE_DA,Craftownia,"Św. Wawrzyńca 22, Kraków",50.0504609,19.94937479999999,3,stop_227_36229,815-02,Miodowa,50.05321,19.9489,308,,
ChIJPW7ro0FbFkcRgP1EF-oE_DA,Craftownia,"Św. Wawrzyńca 22, Kraków",50.0504609,19.94937479999999,4,stop_227_36219,815-01,Miodowa,50.053886,19.948108,391,,
ChIJPW7ro0FbFkcRgP1EF-oE_DA,Craftownia,"Św. Wawrzyńca 22, Kraków",50.0504609,19.94937479999999,5,stop_225_36029,820-02,Plac Wolnica,50.048114,19.943448,497,,
ChIJn6OS8DhbFkcRlEMAnNcHAvk,Crazy Pig Kraków,"Kupa 24/2, Kraków",50.0513095,19.9465249,1,stop_227_36229,815-02,Miodowa,50.05321,19.9489,271,,
ChIJn6OS8DhbFkcRlEMAnNcHAvk,Crazy Pig Kraków,"Kupa 24/2, Kraków",50.0513095,19.9465249,2,stop_224_35949,819-04,Stradom,50.050842,19.942415,298,,
ChIJn6OS8DhbFkcRlEMAnNcHAvk,Crazy Pig Kraków,"Kupa 24/2, Kraków",50.0513095,19.9465249,3,stop_1103_347129,816-02,św. Wawrzyńca,50.051415,19.950829,308,,
ChIJn6OS8DhbFkcRlEMAnNcHAvk,Crazy Pig Kraków,"Kupa 24/2, Kraków",50.0513095,19.9465249,4,stop_227_36219,815-01,Miodowa,50.053886,19.948108,308,,
ChIJn6OS8DhbFkcRlEMAnNcHAvk,Crazy Pig Kraków,"Kupa 24/2, Kraków",50.0513095,19.9465249,5,stop_1103_347119,816-01,św. Wawrzyńca,50.051131,19.951064,325,,
ChIJrfJuQpxbFkcRRhTGMr-vWos,Creative Gastronomy,"Zabłocie 35/1, Kraków",50.0497183,19.9635934,1,stop_321_115429,619-02,Zabłocie,50.049951,19.964216,51,,
ChIJrfJuQpxbFkcRRhTGMr-vWos,Creative Gastronomy,"Zabłocie 35/1, Kraków",50.0497183,19.9635934,2,stop_321_115419,619-01,Zabłocie,50.0497,19.965148,111,,
ChIJrfJuQpxbFkcRRhTGMr-vWos,Creative Gastronomy,"Zabłocie 35/1, Kraków",50.0497183,19.9635934,3,stop_316_94619,294-01,Klimeckiego,50.048976,19.967573,296,,
ChIJrfJuQpxbFkcRRhTGMr-vWos,Creative Gastronomy,"Zabłocie 35/1, Kraków",50.0497183,19.9635934,4,stop_316_94629,294-02,Klimeckiego,50.049016,19.967621,298,,
ChIJrfJuQpxbFkcRRhTGMr-vWos,Creative Gastronomy,"Zabłocie 35/1, Kraków",50.0497183,19.9635934,5,stop_278_57029,640-02,Plac Bohaterów Getta,50.046716,19.9551,692,,
ChIJl2OY0NJbFkcRBeloeffOmCc,Crown Piast Hotel & Park Kraków,"Walerego Eljasza-Radzikowskiego 109, Kraków",50.08585309999999,19.8881688,1,stop_1058_345929,,Bronowice SKA,50.081524,19.888593,482,,
ChIJl2OY0NJbFkcRBeloeffOmCc,Crown Piast Hotel & Park Kraków,"Walerego Eljasza-Radzikowskiego 109, Kraków",50.08585309999999,19.8881688,2,stop_1058_345919,,Bronowice SKA,50.081331,19.889698,515,,
ChIJl2OY0NJbFkcRBeloeffOmCc,Crown Piast Hotel & Park Kraków,"Walerego Eljasza-Radzikowskiego 109, Kraków",50.08585309999999,19.8881688,3,stop_212_13519,,Bronowice Małe,50.08179,19.88192,635,,
ChIJl2OY0NJbFkcRBeloeffOmCc,Crown Piast Hotel & Park Kraków,"Walerego Eljasza-Radzikowskiego 109, Kraków",50.08585309999999,19.8881688,4,stop_210_13329,,Wesele,50.079235,19.896704,955,,
ChIJl2OY0NJbFkcRBeloeffOmCc,Crown Piast Hotel & Park Kraków,"Walerego Eljasza-Radzikowskiego 109, Kraków",50.08585309999999,19.8881688,5,stop_210_13319,,Wesele,50.078856,19.897857,1041,,
ChIJkzfDahJbFkcRegGjVHI-gYY,Cybermachina Game Pub - Kraków,"Stolarska 13, Kraków",50.0598726,19.9386894,1,stop_325_136019,821-01,Plac Wszystkich Świętych,50.05912,19.93824,90,,
ChIJkzfDahJbFkcRegGjVHI-gYY,Cybermachina Game Pub - Kraków,"Stolarska 13, Kraków",50.0598726,19.9386894,2,stop_325_136029,821-02,Plac Wszystkich Świętych,50.059113,19.937497,120,,
ChIJkzfDahJbFkcRegGjVHI-gYY,Cybermachina Game Pub - Kraków,"Stolarska 13, Kraków",50.0598726,19.9386894,3,stop_1102_347019,817-01,św. Gertrudy,50.058627,19.940988,215,,
ChIJkzfDahJbFkcRegGjVHI-gYY,Cybermachina Game Pub - Kraków,"Stolarska 13, Kraków",50.0598726,19.9386894,4,stop_1102_347029,817-02,św. Gertrudy,50.058486,19.940838,217,,
ChIJkzfDahJbFkcRegGjVHI-gYY,Cybermachina Game Pub - Kraków,"Stolarska 13, Kraków",50.0598726,19.9386894,5,stop_222_35739,806-03,Poczta Główna,50.059339,19.941821,231,,
ChIJrSH_uA9bFkcRa1QoV9f9lHk,Cyrano wine bar,"Sławkowska 26, Kraków",50.065,19.9383333,1,stop_568_303229,833-02,Stary Kleparz,50.066234,19.938562,138,,
ChIJrSH_uA9bFkcRa1QoV9f9lHk,Cyrano wine bar,"Sławkowska 26, Kraków",50.065,19.9383333,2,stop_568_303219,833-01,Stary Kleparz,50.066314,19.939721,177,,
ChIJrSH_uA9bFkcRa1QoV9f9lHk,Cyrano wine bar,"Sławkowska 26, Kraków",50.065,19.9383333,3,stop_568_303239,833-03,Stary Kleparz,50.06666,19.93895,190,,
ChIJrSH_uA9bFkcRa1QoV9f9lHk,Cyrano wine bar,"Sławkowska 26, Kraków",50.065,19.9383333,4,stop_191_7729,,Teatr Bagatela,50.063806,19.933366,379,,
ChIJrSH_uA9bFkcRa1QoV9f9lHk,Cyrano wine bar,"Sławkowska 26, Kraków",50.065,19.9383333,5,stop_191_7739,,Teatr Bagatela,50.063755,19.932586,433,,
ChIJ1UAKpkFbFkcRkTPqJgynOMY,Czarna Owca • Wino Bar • Kraków Wine Bar,"Dajwór 20/LU6, Kraków",50.05067280000001,19.9496881,1,stop_1103_347119,816-01,św. Wawrzyńca,50.051131,19.951064,111,,
ChIJ1UAKpkFbFkcRkTPqJgynOMY,Czarna Owca • Wino Bar • Kraków Wine Bar,"Dajwór 20/LU6, Kraków",50.05067280000001,19.9496881,2,stop_1103_347129,816-02,św. Wawrzyńca,50.051415,19.950829,116,,
ChIJ1UAKpkFbFkcRkTPqJgynOMY,Czarna Owca • Wino Bar • Kraków Wine Bar,"Dajwór 20/LU6, Kraków",50.05067280000001,19.9496881,3,stop_227_36229,815-02,Miodowa,50.05321,19.9489,288,,
ChIJ1UAKpkFbFkcRkTPqJgynOMY,Czarna Owca • Wino Bar • Kraków Wine Bar,"Dajwór 20/LU6, Kraków",50.05067280000001,19.9496881,4,stop_227_36219,815-01,Miodowa,50.053886,19.948108,375,,
ChIJ1UAKpkFbFkcRkTPqJgynOMY,Czarna Owca • Wino Bar • Kraków Wine Bar,"Dajwór 20/LU6, Kraków",50.05067280000001,19.9496881,5,stop_224_35949,819-04,Stradom,50.050842,19.942415,520,,
ChIJ5QSUxA1bFkcRqelZkN0JdGc,Czeczotka bar,"Świętej Anny 2, Kraków",50.0613526,19.9353136,1,stop_191_7719,,Teatr Bagatela,50.0631,19.932648,272,,
ChIJ5QSUxA1bFkcRqelZkN0JdGc,Czeczotka bar,"Świętej Anny 2, Kraków",50.0613526,19.9353136,2,stop_219_32219,822-01,Filharmonia,50.05903,19.93387,278,,
ChIJ5QSUxA1bFkcRqelZkN0JdGc,Czeczotka bar,"Świętej Anny 2, Kraków",50.0613526,19.9353136,3,stop_219_32239,822-03,Filharmonia,50.05917,19.9331,290,,
ChIJ5QSUxA1bFkcRqelZkN0JdGc,Czeczotka bar,"Świętej Anny 2, Kraków",50.0613526,19.9353136,4,stop_325_136029,821-02,Plac Wszystkich Świętych,50.059113,19.937497,294,,
ChIJ5QSUxA1bFkcRqelZkN0JdGc,Czeczotka bar,"Świętej Anny 2, Kraków",50.0613526,19.9353136,5,stop_191_7729,,Teatr Bagatela,50.063806,19.933366,306,,
ChIJMwmwBgBbFkcRAVHU63LGTww,Dancing bar Kaprys',"Floriańska 32, Kraków",50.0641486,19.9405772,1,stop_568_303219,833-01,Stary Kleparz,50.066314,19.939721,248,,
ChIJMwmwBgBbFkcRAVHU63LGTww,Dancing bar Kaprys',"Floriańska 32, Kraków",50.0641486,19.9405772,2,stop_568_303229,833-02,Stary Kleparz,50.066234,19.938562,273,,
ChIJMwmwBgBbFkcRAVHU63LGTww,Dancing bar Kaprys',"Floriańska 32, Kraków",50.0641486,19.9405772,3,stop_852_324229,801-02,Teatr Słowackiego,50.064792,19.944409,283,,
ChIJMwmwBgBbFkcRAVHU63LGTww,Dancing bar Kaprys',"Floriańska 32, Kraków",50.0641486,19.9405772,4,stop_568_303239,833-03,Stary Kleparz,50.06666,19.93895,302,,
ChIJMwmwBgBbFkcRAVHU63LGTww,Dancing bar Kaprys',"Floriańska 32, Kraków",50.0641486,19.9405772,5,stop_852_324239,801-03,Teatr Słowackiego,50.064192,19.94499,315,,
ChIJi8cTOjFbFkcRvUsuWYfAIZw,Deluxe Hookah,"Aleja Pułkownika Władysława Beliny-Prażmowskiego 2d, Kraków",50.0668957,19.959048,1,stop_203_12559,802-05,Rondo Mogilskie,50.066002,19.958722,102,,
ChIJi8cTOjFbFkcRvUsuWYfAIZw,Deluxe Hookah,"Aleja Pułkownika Władysława Beliny-Prażmowskiego 2d, Kraków",50.0668957,19.959048,2,stop_203_12519,802-01,Rondo Mogilskie,50.065782,19.959639,131,,
ChIJi8cTOjFbFkcRvUsuWYfAIZw,Deluxe Hookah,"Aleja Pułkownika Władysława Beliny-Prażmowskiego 2d, Kraków",50.0668957,19.959048,3,stop_203_12529,802-02,Rondo Mogilskie,50.065759,19.959864,139,,
ChIJi8cTOjFbFkcRvUsuWYfAIZw,Deluxe Hookah,"Aleja Pułkownika Władysława Beliny-Prażmowskiego 2d, Kraków",50.0668957,19.959048,4,stop_203_12549,802-04,Rondo Mogilskie,50.064973,19.959357,215,,
ChIJi8cTOjFbFkcRvUsuWYfAIZw,Deluxe Hookah,"Aleja Pułkownika Władysława Beliny-Prażmowskiego 2d, Kraków",50.0668957,19.959048,5,stop_203_12539,802-03,Rondo Mogilskie,50.064865,19.959303,227,,
ChIJL5ACWBFbFkcR8yMAKa8QHb0,Diament | Billiard Club,"Mikołaja Zyblikiewicza 2, Kraków",50.06058960000001,19.9447339,1,stop_222_35719,806-01,Poczta Główna,50.059797,19.942404,188,,
ChIJL5ACWBFbFkcR8yMAKa8QHb0,Diament | Billiard Club,"Mikołaja Zyblikiewicza 2, Kraków",50.06058960000001,19.9447339,2,stop_222_35729,806-02,Poczta Główna,50.059205,19.942571,218,,
ChIJL5ACWBFbFkcR8yMAKa8QHb0,Diament | Billiard Club,"Mikołaja Zyblikiewicza 2, Kraków",50.06058960000001,19.9447339,3,stop_222_35739,806-03,Poczta Główna,50.059339,19.941821,250,,
ChIJL5ACWBFbFkcR8yMAKa8QHb0,Diament | Billiard Club,"Mikołaja Zyblikiewicza 2, Kraków",50.06058960000001,19.9447339,4,stop_1102_347019,817-01,św. Gertrudy,50.058627,19.940988,345,,
ChIJL5ACWBFbFkcR8yMAKa8QHb0,Diament | Billiard Club,"Mikołaja Zyblikiewicza 2, Kraków",50.06058960000001,19.9447339,5,stop_228_36329,808-02,Hala Targowa,50.058678,19.948657,352,,
ChIJEVMWSWpbFkcRQsdCsmU-ZpY,"Dobra Spółka s.c. Prus M., Żarczyńska M.","Bożego Ciała 9, Kraków",50.0514529,19.943253,1,stop_224_35949,819-04,Stradom,50.050842,19.942415,91,,
ChIJEVMWSWpbFkcRQsdCsmU-ZpY,"Dobra Spółka s.c. Prus M., Żarczyńska M.","Bożego Ciała 9, Kraków",50.0514529,19.943253,2,stop_224_35939,819-03,Stradom,50.052258,19.942061,124,,
ChIJEVMWSWpbFkcRQsdCsmU-ZpY,"Dobra Spółka s.c. Prus M., Żarczyńska M.","Bożego Ciała 9, Kraków",50.0514529,19.943253,3,stop_224_35919,819-01,Stradom,50.05148,19.941337,137,,
ChIJEVMWSWpbFkcRQsdCsmU-ZpY,"Dobra Spółka s.c. Prus M., Żarczyńska M.","Bożego Ciała 9, Kraków",50.0514529,19.943253,4,stop_224_35929,819-02,Stradom,50.052086,19.941166,165,,
ChIJEVMWSWpbFkcRQsdCsmU-ZpY,"Dobra Spółka s.c. Prus M., Żarczyńska M.","Bożego Ciała 9, Kraków",50.0514529,19.943253,5,stop_226_36119,872-01,Orzeszkowej,50.050631,19.938671,340,,
ChIJyyQzLhBbFkcRT1JpiIgtwDY,Dobry Kumpel,"Floriańska 47, Kraków",50.064182,19.94107199999999,1,stop_852_324229,801-02,Teatr Słowackiego,50.064792,19.944409,248,,
ChIJyyQzLhBbFkcRT1JpiIgtwDY,Dobry Kumpel,"Floriańska 47, Kraków",50.064182,19.94107199999999,2,stop_568_303219,833-01,Stary Kleparz,50.066314,19.939721,256,,
ChIJyyQzLhBbFkcRT1JpiIgtwDY,Dobry Kumpel,"Floriańska 47, Kraków",50.064182,19.94107199999999,3,stop_852_324239,801-03,Teatr Słowackiego,50.064192,19.94499,280,,
ChIJyyQzLhBbFkcRT1JpiIgtwDY,Dobry Kumpel,"Floriańska 47, Kraków",50.064182,19.94107199999999,4,stop_568_303229,833-02,Stary Kleparz,50.066234,19.938562,290,,
ChIJyyQzLhBbFkcRT1JpiIgtwDY,Dobry Kumpel,"Floriańska 47, Kraków",50.064182,19.94107199999999,5,stop_852_324249,801-04,Teatr Słowackiego,50.065006,19.94518,307,,
ChIJUxK6mBFbFkcRrIErTuk2cJQ,Dog in the Fog,"Świętego Tomasza 31, Kraków",50.0621099,19.9419646,1,stop_222_35719,806-01,Poczta Główna,50.059797,19.942404,259,,
ChIJUxK6mBFbFkcRrIErTuk2cJQ,Dog in the Fog,"Świętego Tomasza 31, Kraków",50.0621099,19.9419646,2,stop_222_35739,806-03,Poczta Główna,50.059339,19.941821,308,,
ChIJUxK6mBFbFkcRrIErTuk2cJQ,Dog in the Fog,"Świętego Tomasza 31, Kraków",50.0621099,19.9419646,3,stop_852_324239,801-03,Teatr Słowackiego,50.064192,19.94499,317,,
ChIJUxK6mBFbFkcRrIErTuk2cJQ,Dog in the Fog,"Świętego Tomasza 31, Kraków",50.0621099,19.9419646,4,stop_222_35729,806-02,Poczta Główna,50.059205,19.942571,326,,
ChIJUxK6mBFbFkcRrIErTuk2cJQ,Dog in the Fog,"Świętego Tomasza 31, Kraków",50.0621099,19.9419646,5,stop_852_324229,801-02,Teatr Słowackiego,50.064792,19.944409,346,,
ChIJjyto2mpbFkcRXgnzf-fvTPs,Dolce Vita,"Berka Joselewicza 6, Kraków",50.0540709,19.9453753,1,stop_227_36219,815-01,Miodowa,50.053886,19.948108,196,,
ChIJjyto2mpbFkcRXgnzf-fvTPs,Dolce Vita,"Berka Joselewicza 6, Kraków",50.0540709,19.9453753,2,stop_227_36229,815-02,Miodowa,50.05321,19.9489,269,,
ChIJjyto2mpbFkcRXgnzf-fvTPs,Dolce Vita,"Berka Joselewicza 6, Kraków",50.0540709,19.9453753,3,stop_224_35939,819-03,Stradom,50.052258,19.942061,311,,
ChIJjyto2mpbFkcRXgnzf-fvTPs,Dolce Vita,"Berka Joselewicza 6, Kraków",50.0540709,19.9453753,4,stop_223_35829,807-02,Starowiślna,50.05689,19.945029,314,,
ChIJjyto2mpbFkcRXgnzf-fvTPs,Dolce Vita,"Berka Joselewicza 6, Kraków",50.0540709,19.9453753,5,stop_223_35839,807-03,Starowiślna,50.057227,19.946086,355,,
ChIJkxB8tw9bFkcRCucVEcC7wsc,Domowe Przysmaki,"Sławkowska 24A, Kraków",50.06470909999999,19.9381645,1,stop_568_303229,833-02,Stary Kleparz,50.066234,19.938562,172,,
ChIJkxB8tw9bFkcRCucVEcC7wsc,Domowe Przysmaki,"Sławkowska 24A, Kraków",50.06470909999999,19.9381645,2,stop_568_303219,833-01,Stary Kleparz,50.066314,19.939721,210,,
ChIJkxB8tw9bFkcRCucVEcC7wsc,Domowe Przysmaki,"Sławkowska 24A, Kraków",50.06470909999999,19.9381645,3,stop_568_303239,833-03,Stary Kleparz,50.06666,19.93895,224,,
ChIJkxB8tw9bFkcRCucVEcC7wsc,Domowe Przysmaki,"Sławkowska 24A, Kraków",50.06470909999999,19.9381645,4,stop_191_7729,,Teatr Bagatela,50.063806,19.933366,357,,
ChIJkxB8tw9bFkcRCucVEcC7wsc,Domowe Przysmaki,"Sławkowska 24A, Kraków",50.06470909999999,19.9381645,5,stop_191_7739,,Teatr Bagatela,50.063755,19.932586,412,,
ChIJM0mE7GpbFkcREX74DeULQGQ,Domówka Cafe,"Miodowa 28 a, Kraków",50.0531568,19.9458326,1,stop_227_36219,815-01,Miodowa,50.053886,19.948108,182,,
ChIJM0mE7GpbFkcREX74DeULQGQ,Domówka Cafe,"Miodowa 28 a, Kraków",50.0531568,19.9458326,2,stop_227_36229,815-02,Miodowa,50.05321,19.9489,219,,
ChIJM0mE7GpbFkcREX74DeULQGQ,Domówka Cafe,"Miodowa 28 a, Kraków",50.0531568,19.9458326,3,stop_224_35939,819-03,Stradom,50.052258,19.942061,287,,
ChIJM0mE7GpbFkcREX74DeULQGQ,Domówka Cafe,"Miodowa 28 a, Kraków",50.0531568,19.9458326,4,stop_224_35929,819-02,Stradom,50.052086,19.941166,354,,
ChIJM0mE7GpbFkcREX74DeULQGQ,Domówka Cafe,"Miodowa 28 a, Kraków",50.0531568,19.9458326,5,stop_224_35949,819-04,Stradom,50.050842,19.942415,355,,
ChIJKb9OEv1bFkcRIJK6cIP960o,Dragon Tail,"Krakowska 30, Kraków",50.0494679,19.9432758,1,stop_225_36029,820-02,Plac Wolnica,50.048114,19.943448,151,,
ChIJKb9OEv1bFkcRIJK6cIP960o,Dragon Tail,"Krakowska 30, Kraków",50.0494679,19.9432758,2,stop_225_36019,820-01,Plac Wolnica,50.048028,19.943426,160,,
ChIJKb9OEv1bFkcRIJK6cIP960o,Dragon Tail,"Krakowska 30, Kraków",50.0494679,19.9432758,3,stop_224_35949,819-04,Stradom,50.050842,19.942415,165,,
ChIJKb9OEv1bFkcRIJK6cIP960o,Dragon Tail,"Krakowska 30, Kraków",50.0494679,19.9432758,4,stop_224_35919,819-01,Stradom,50.05148,19.941337,263,,
ChIJKb9OEv1bFkcRIJK6cIP960o,Dragon Tail,"Krakowska 30, Kraków",50.0494679,19.9432758,5,stop_224_35939,819-03,Stradom,50.052258,19.942061,322,,
ChIJsbTx7PldFkcRuOCIazXFvto,Drink Bar,"Wacława Lipińskiego 20A, Kraków",50.02725539999999,19.9217245,1,stop_343_268629,528-02,Lipińskiego,50.030738,19.924874,448,,
ChIJsbTx7PldFkcRuOCIazXFvto,Drink Bar,"Wacława Lipińskiego 20A, Kraków",50.02725539999999,19.9217245,2,stop_343_268619,528-01,Lipińskiego,50.030792,19.924804,451,,
ChIJsbTx7PldFkcRuOCIazXFvto,Drink Bar,"Wacława Lipińskiego 20A, Kraków",50.02725539999999,19.9217245,3,stop_344_268729,526-02,Grota-Roweckiego,50.031593,19.921162,484,,
ChIJsbTx7PldFkcRuOCIazXFvto,Drink Bar,"Wacława Lipińskiego 20A, Kraków",50.02725539999999,19.9217245,4,stop_344_268719,526-01,Grota-Roweckiego,50.031867,19.920212,524,,
ChIJsbTx7PldFkcRuOCIazXFvto,Drink Bar,"Wacława Lipińskiego 20A, Kraków",50.02725539999999,19.9217245,5,stop_292_61219,551-01,Borsucza,50.030504,19.928538,606,,
ChIJ9VwwOkRDFkcRsx--ZmvxMSo,Drink Bar UFO,Kraków,50.0134835,19.9725614,1,stop_306_71629,634-02,Piaski Nowe,50.015447,19.971604,229,,
ChIJ9VwwOkRDFkcRsx--ZmvxMSo,Drink Bar UFO,Kraków,50.0134835,19.9725614,2,stop_306_71619,634-01,Piaski Nowe,50.015482,19.971574,233,,
ChIJ9VwwOkRDFkcRsx--ZmvxMSo,Drink Bar UFO,Kraków,50.0134835,19.9725614,3,stop_305_71529,627-02,Nowosądecka,50.013437,19.964684,563,,
ChIJ9VwwOkRDFkcRsx--ZmvxMSo,Drink Bar UFO,Kraków,50.0134835,19.9725614,4,stop_305_71519,627-01,Nowosądecka,50.013455,19.964635,566,,
ChIJ9VwwOkRDFkcRsx--ZmvxMSo,Drink Bar UFO,Kraków,50.0134835,19.9725614,5,stop_299_63219,635-01,Dauna,50.018289,19.977516,641,,
ChIJhfzpdUNbFkcRrSuh3PU7Ux0,Drukarnia Klub,"Nadwiślańska 1, Kraków",50.0461451,19.949151,1,stop_279_57129,556-02,Korona,50.044052,19.947497,261,,
