place_id,name,lat,lon,vicinity
ChIJT13TE7BbFkcRW-bK9v7Bd_I,Złoty Róg Bar & Kawiarnia Speciality,50.0813446,19.899281,"Złoty Róg 2, Kraków"
ChIJAdqK3mlbFkcRcX1XNFGY1y8,Kebab no 13,50.04825589999999,19.944049,"plac Wolnica 13, Kraków"
ChIJXTH0NQ5bFkcRVXa1VuJOVdw,Chicago Jazz Live Music,50.06390539999999,19.9379838,"Sławkowska 11, Kraków"
ChIJOwV_mg5bFkcRXqI8vmefnpc,Zalipianki | Ewa Wachowicz,50.06295069999999,19.9336676,"Szewska 24, Kraków"
ChIJryovtGtbFkcRLacOT8K7iDQ,Zlew,50.0515372,19.9424536,"Miodowa 3, Kraków"
ChIJpTmeE3BbFkcRw8ujYUkfc5w,Prosecco drink & tapas,50.0639089,19.93791,"Sławkowska 13/15, Kraków"
ChIJQUiBMWhFFkcRFmmtRrrj4Qg,Bar pod 15-stką,50.0891023,20.0400743,"Kornela Makuszyńskiego 15, Kraków"
ChIJIUyfSQ5bFkcRai-EfFLv7eg,"Antycafe - Bar, Pub & Multitap Kraków",50.06387350000001,19.9375776,"Sławkowska 12, Kraków"
ChIJfffMZglbFkcR1evSvkqd5Os,Dynia Resto Bar,50.0633578,19.9291073,"Krupnicza 20, Kraków"
ChIJJUFou_RbFkcRc6qZxI7irSQ,The Dog Food Truck,50.0503571,19.9479546,"Św. Wawrzyńca 16, Kraków"
ChIJqYvfcRBbFkcRWs--kvqwoI4,Sky Bar 5.floor,50.05266940000001,19.9484582,"Szeroka 12, Kraków"
ChIJX9OwDgBbFkcRappPnb1dBrE,Mural Bar,50.0633367,19.9287848,"Krupnicza 24, Kraków"
ChIJ09SGuR9bFkcRD7kdh9tZfJs,Strefa Piwa Sklep,50.0720737,19.959284,"Aleja Pułkownika Władysława Beliny-Prażmowskiego 49A, Kraków"
ChIJDfTsRP5bFkcRkbpFe7TSjbQ,Kropka Kraków,50.0506944,19.9407188,"Józefa Dietla 31, Kraków"
ChIJM0mE7GpbFkcREX74DeULQGQ,Domówka Cafe,50.0531568,19.9458326,"Miodowa 28 a, Kraków"
ChIJKSNtiPBbFkcRToh5mDDw2hg,Miodowe Love,50.0529966,19.9461687,"Miodowa 31, Kraków"
ChIJC0Z6IQBFFkcR1uTLOUTaU_0,Parking,50.07836779999999,20.0631512,"aleja Solidarności 20, Kraków"
ChIJL5ACWBFbFkcR8yMAKa8QHb0,Diament | Billiard Club,50.06058960000001,19.9447339,"Mikołaja Zyblikiewicza 2, Kraków"
ChIJvUJRWA9bFkcRzOCfTRYtDeY,Cezar Kebab,50.06929599999999,19.9258773,"Plac Inwalidów B/N, Kraków"
ChIJWZ0zVkNbFkcRWXQWZAuxYEM,Ciepło,50.050377,19.9387329,"Józefa Dietla 15, Kraków"
ChIJVfeSRkRbFkcRRLfvUgAYKKE,TWORZYWO cafe/bar,50.0464924,19.9539572,"Plac Bohaterów Getta 2, Kraków"
ChIJx00fSUpbFkcRTuPX1_OB3UE,Restauracja Tawerna Miejska,50.0529384,19.9397468,"Stradomska 13, Kraków"
ChIJGUo_PQBbFkcRorKugRK82Yk,Тут пила пиво,50.06104389999999,19.9412308,"Świętego Krzyża 4, Kraków"
ChIJKb9OEv1bFkcRIJK6cIP960o,Dragon Tail,50.0494679,19.9432758,"Krakowska 30, Kraków"
ChIJFwWIW2pbFkcRAzXHAn8_PRE,Le Scandale,50.05191629999999,19.9445152,"plac Nowy 9, Kraków"
ChIJUzxtRxBbFkcRT14eXW3gduk,Coco | Music Club,50.0642229,19.9421735,"Szpitalna 38, Kraków"
ChIJBcoRJUBbFkcRvQVwDKaU2Mc,Max 14,50.0524687,19.9484515,"Szeroka 14, Kraków"
ChIJZS8jFkBFFkcRo5rvFjxZvAs,Fuxon,50.0831625,20.0335472,"Szybka 25, Kraków"
ChIJyfbX6RJbFkcRN2PzBQzU-98,Grand Pub Kraków,50.05756119999999,19.9378598,"Senacka 9, Kraków"
ChIJORY8l4xbFkcRDuO3HC06xls,OGIEŃ Bar&Coffee,50.0513237,19.9434851,"Bożego Ciała 11, Kraków"
ChIJ59WELABFFkcRaFPevhIhO2c,Halo no pizza,50.0651134,20.0125067,"Sołtysowska 11, Kraków"
ChIJrw5n-WxFFkcRL5pZU1d1-Es,Bar Zapiekanki Hot-Dog Napoje,50.0341908,19.9749953,"Prokocimska 2a, Kraków"
ChIJFaK-PPVcFkcRVXUmHJqHxTI,Sol Snack Bar,50.0201505,19.894375,"Green Office - budynek B, Czerwone Maki 84/C, Kraków"
ChIJf_Ic9F5bFkcRvz1Eo_GF2KU,Nio Cocktails,50.0378862,19.9412951,"Kalwaryjska 79, Kraków"
ChIJufuctQ9bFkcRgmzQiArIT08,Hanashi - Omakase Experience,50.05724310000002,19.9412069,"Świętej Gertrudy 10, Kraków"
ChIJn7kHJwJbFkcRJINcVOHZymY,PROMINENT The Original Lounge Bar | PROMINENT Pizza,50.0752561,19.9404481,"Kamienna 17, Kraków"
ChIJ_QJAwxBbFkcR6oRRVA2FRfI,Smok w Dymie,50.06363529999999,19.9460268,"Ludwika Zamenhofa 6/1a, Kraków"
ChIJEez9GWZbFkcRjSc_ic-sSR0,"Arcade Bee – Atrakcje, Restauracja i Cocktail Bar",50.0676986,19.95822859999999,"Unity Centre, Aleksandra Lubomirskiego 24, Kraków"
ChIJK3v1NblFFkcRVjNOcX4r9Ek,Hala Centralna Activity & Food,50.0677789,20.0139697,"Centralna 41A, Kraków"
ChIJ211YoWpbFkcRUoxDvzw-SW4,Pub Pod Ziemią | Rock Pub,50.053374,19.9477139,"Miodowa 43, Kraków"
ChIJ5QSUxA1bFkcRqelZkN0JdGc,Czeczotka bar,50.0613526,19.9353136,"Świętej Anny 2, Kraków"
ChIJeZC0my1bFkcRBqe84O91fU0,Billiard Club Cafe,50.0600654,19.9809869,"Widok 11, Kraków"
ChIJk_s1cBJbFkcRHMPQ9RTV_5I,Wiejskie Jadło,50.05980760000001,19.9376468,"Grodzka 9, Kraków"
ChIJGwMBsfVbFkcRzl3y139wP8w,Novum Bistro,50.0656712,19.9539826,"Lubicz 42, Kraków"
ChIJc0t1GwFbFkcRLCtlLKXRfCw,Knitted Coffee,50.0491113,19.9595573,"Przemysłowa 4, Kraków"
ChIJBVoRjhFbFkcR71B6vyQqGO0,Bull Pub Kraków,50.06171390000001,19.9406611,"Mikołajska 2, Kraków"
ChIJkzfDahJbFkcRegGjVHI-gYY,Cybermachina Game Pub - Kraków,50.0598726,19.9386894,"Stolarska 13, Kraków"
ChIJwXYtIxNbFkcRv84DMizzJeQ,Heritage & Hip Bar • Café,50.0521214,19.9408592,"Stradomska 25, Kraków"
ChIJU1HGgxFbFkcRWFWfVgmxpng,Wódka Café Bar,50.0612691,19.9417058,"Mikołajska 5, Kraków"
ChIJuUto3FhbFkcRjr3-fRdQdTg,B.O.H.O Coffee&Bar,50.0605336,19.9394853,"Stolarska 6, Kraków"
ChIJX3HWWqxbFkcRYWeC8Pms4TY,CiutCiut Wine Bar i Sklep z Winem,50.051173,19.9423779,"Krakowska 6, Kraków"
ChIJh5JkLANbFkcRWrLcbngjSCA,Ge’ez Ethiopian Restaurant,50.046838,19.955576,"Na Zjeździe 11, Kraków"
ChIJG7aJxw9bFkcRokn3BKFAttQ,Lindo Bar,50.06489690000001,19.9385449,"Sławkowska 23, Kraków"
ChIJgYGoBQhbFkcR69vk-MU5oM0,Tyskie Pub,50.06829159999999,19.9276302,"Karmelicka 51, Kraków"
ChIJm8py1mxbFkcRG5vyyb45KXA,Fiorentina,50.0559465,19.9381659,"Grodzka 63, Kraków"
ChIJTw9pg1VbFkcRdmU1wmh4t9s,"103,8 FM",50.0516,19.9431749,"Bożego Ciała 7, Kraków"
ChIJyYpFIytbFkcRg-oASo3Cab0,bar .punkt,50.0449963,19.9479862,"Staromostowa 1, Kraków"
ChIJ5TDr1blbFkcRfNEKtBbdO7Y,442 Sport Pub,50.06273439999999,19.9404896,"Świętego Tomasza 20, Kraków"
ChIJ6TAc70FbFkcRJT7xBU4VhZo,Stara Zajezdnia Kraków by DeSilva,50.0501198,19.9471163,"Św. Wawrzyńca 12, Kraków"
ChIJr8TDptBbFkcRfr9LAoJbLdE,Urban Food,50.04657379999999,19.9668645,"Jana Dekerta 21, Kraków"
ChIJYXsg0thbFkcReLxBZrIJvCU,Bacchus Grill,50.04541200000001,19.95626900000001,"Lwowska 15, Kraków"
ChIJsSVGRmpbFkcRtRNqge0AmqM,Mleczarnia,50.0513662,19.9438716,"Rabina, Beera Meiselsa 20, Kraków"
ChIJAUWJ0BFbFkcRmlZhIqkv74s,Pauza,50.0604618,19.9389495,"Stolarska 5, Kraków"
ChIJF4xFM3NbFkcR6-EQrXetDJw,Cafe Szafe,50.0576683,19.9297733,"Felicjanek 10, Kraków"
ChIJ98W9w4xcFkcRxQoYDqhnHaM,Winiarnia,50.0207938,19.9026829,"Raciborska 17, Kraków"
ChIJk_v9kqpbFkcRtYhEL4A_5o8,Flow Bar Kazimierz,50.053261,19.9472579,"Miodowa 39/1, Kraków"
ChIJ75qXaQ5bFkcRYPHeN6P_RAM,Caffe Zaćmienie bar,50.06298739999999,19.9366684,"Szczepańska 3, Kraków"
ChIJtx92LUBbFkcRFEfNyoUQUxE,Ulica Krokodyli Pub & Cafe,50.051921,19.9480969,"Szeroka 30, Kraków"
ChIJtxJyPgBFFkcRSMEVvxCmx34,MC Donalda,50.0745575,20.016019,"Mieczysława Medweckiego 13, Kraków"
ChIJvzTS7A1bFkcR99QG4eY6hDM,Cafe Kratka,50.060567,19.936055,"Bracka 3/5, Kraków"
ChIJSW1PeBFbFkcRd5KSqsAnwfI,Movida | Cocktail Bar,50.0613645,19.9422244,"Mikołajska 9, Kraków"
ChIJvflvYeJdFkcRdaw1acXO95M,BATEA,50.02255309999999,19.9019812,"Przemiarki 23/A, Kraków"
ChIJX3AlA0pdFkcREKQK-eW-050,Fast Food Corner & Kebab,50.0166641,19.8860765,"Karola Bunscha 8/1, Kraków"
ChIJ0QqlFgxbFkcRYfBiHc7OW3Y,Mercy Brown Cocktails Jazz & Burlesque,50.0614917,19.9316639,"Floriana Straszewskiego 28, Kraków"
ChIJKyvYb-1bFkcREHScJhhYGkI,Kolba Resto-Bar | #1 Themed Bar,50.0611452,19.9346528,"Wiślna 5/3, Kraków"
ChIJZUnaBrZbFkcRvqtAxf5AYhk,Kroma Restauracja Śniadaniowa,50.05513639999999,19.9332754,"Powiśle 12, Kraków"
ChIJQ-oWeg5bFkcRotk5od_KJkU,Shakers club,50.0633501,19.9370957,"Sławkowska 6A, Kraków"
ChIJlw8d3A1bFkcRqJxp52Plnk4,Piwnica Pod Baranami,50.061521,19.9354229,"Pałac Pod Baranami, Rynek Główny 27, Kraków"
ChIJu6kq5tZbFkcRm64VtrIAzfA,Corn Dog Bar,50.0671761,19.9449793,"Pawia 18b, Kraków"
ChIJmcPoBXhbFkcRMHB70lgFKPU,Mleczarnia Ogródek (Mlekowóz),50.0512148,19.9440077,"Kazimierz, 30-001"
ChIJm1x9texbFkcRE31Hzdr8t4A,Ferment,50.0654729,19.9538903,"Lubicz 40, Kraków"
ChIJy4hbawtbFkcRBDy3zzxM4S8,Garage Pub,50.05975309999999,19.9262575,"Marszałka Józefa Piłsudskiego 27, Kraków"
ChIJuX82UwBbFkcRnmOc76HaLU8,Pizzatopia fast&social,50.0574756,19.9379548,"Grodzka 47, Kraków"
ChIJAzrlDwhbFkcR623JrI1LQIQ,Świat Piwa,50.0648487,19.9306882,"Rajska 6, Kraków"
ChIJe7DOqfhbFkcRz7iQLH5KQxs,Gadka Szmatka,50.0532473,19.9435082,"Józefa Dietla 57, Kraków"
ChIJh0_JSw5bFkcRnInundgScgg,Krakowskie Zakąski Drink Bar & Garden,50.0640826,19.9375907,"Sławkowska 16, Kraków"
ChIJI2Vthw5bFkcRbl0uSlFnj9I,PIEC Art whisky & cocktail bar,50.06254999999999,19.934724,"Szewska 12, Kraków"
ChIJNVhbIQ5bFkcR1eS8CeobANU,Dym Cafe Bar,50.063029,19.9388439,"Świętego Tomasza 13, Kraków"
ChIJVVVli2lbFkcRRtYSHvLu6BI,Gold Cocktail Bar,50.0496219,19.9432317,"Krakowska 28, Kraków"
ChIJgcJw3lZbFkcRG9URMQxO0-w,Mañana,50.06605829999999,19.9507742,"Kurkowa 1, Kraków"
ChIJL2RYI_RbFkcROiRa4s8o-Zk,Boardowa,50.0664768,19.9569479,"Topolowa 52, Kraków"
ChIJ_0ffQWpbFkcRtHw2iuCudmA,Bar pod Okrąglakiem,50.0517377,19.9451077,"plac Nowy 4B/1, Kraków"
ChIJESn4E6dbFkcRPCnOGi4_T_4,"WINE&more - Sklep z winami, Delikatnie włoskie, Degustacje Wina, Zestawy prezentowe",50.0786964,19.8783745,"Samuela Bogumiła Lindego 1f, Kraków"
ChIJmzoTiBFbFkcRjEcAv9631e8,Klub Alternatywy,50.0611383,19.9407503,"Mały Rynek 4, Kraków"
ChIJEx2GNAlbFkcRaj01hKr262Q,Trattoria Mamma Mia,50.06426940000001,19.9318306,"Karmelicka 14, Kraków"
ChIJqX-wtXhbFkcRIttl1p-Y5VE,Art Inn Space,50.05313659999999,19.9455218,"Miodowa 28, Kraków"
ChIJ744FJFtbFkcRsRzvEQp9Dno,Baqaro Rakowicka,50.0663649,19.9527583,"Rakowicka 11, Kraków"
ChIJ-2GSakJbFkcR_kuou9ckzlQ,Mostowa Sztuka Kawa,50.04797079999999,19.9461246,"Mostowa 8, Kraków"
ChIJCUuWlR5bFkcRBrFTmv4-4WI,Hala Lipowa - Street Food / Craft Beers / Cocktail Bar,50.0477909,19.9604569,"Lipowa 4D, Kraków"
ChIJ0dGrDkJdFkcRa_-VsX_klNs,Hindus Indian Food,50.010996,19.9326959,"Józefa Marcika 16, Kraków"
ChIJ55_IsRFbFkcRSrdDkF300Ew,Non Iron Pub,50.0630179,19.9421198,"Świętego Marka 27, Kraków"
ChIJ_STCf-5bFkcRXJ3463P-IP4,Runa Game Cafe & Pub,50.0540773,19.9444163,"Brzozowa 4, Kraków"
ChIJO6CNDWtbFkcRC5rEWwVvD6I,Schizofrenia Café,50.0665717,19.955696,"Topolowa 42, Kraków"
ChIJlcC1OSFbFkcRb0fFHuEIZD4,Banda Burger's LOKAL27,50.0504651,19.9503161,"Św. Wawrzyńca 27, Kraków"
ChIJSWtbXWpbFkcRQ6nYgLX7RSc,Meat & Go,50.0493266,19.9419349,"Skałeczna 7, Kraków"
ChIJl0LmX2pbFkcRlrMsxlUyQTM,Entropia,50.05211659999999,19.9452445,"Warszauera 1, Kraków"
ChIJa8HLhRdbFkcR_OZtqMX_8mg,SLAY SPACE LGBTQIA+ RESTAURANT AND CLUB,50.0470956,19.9477065,"Bulwar Kurlandzki vis-a-vis, Różowa barka, Podgórska 16, Kraków"
ChIJ2fuPZDJbFkcR_Va7TpVKoDo,SUPER BOWL-miski w Krakowie,50.0503255,19.9479444,"Św. Wawrzyńca 16, Kraków"
ChIJOY4JmmtbFkcRqaktBmCmEdg,Pizza Loft,50.052245,19.940666,"Stradomska 23, Kraków"
ChIJkcCIy21DFkcReql1sKIBb8k,Szybka Buła,50.0143483,19.9947516,"Wielicka, Kraków"
ChIJU8ToFwtbFkcRRTfyS5mPlGY,OLD FASHIONED Cafe & Bar,50.0505538,19.9435088,"Józefa 8, Kraków"
ChIJSa5_XmJFFkcRxtKeAx_mzQI,Prima wyroby domowe,50.083256,20.031973,"Bieńczycki Plac Targowy 16, Kraków"
ChIJ9RIWoJ1bFkcR-kSvrG1p9H8,Zielono Mi,50.05266289999999,19.9132979,"Królowej Jadwigi 4, Kraków"
ChIJPW7ro0FbFkcRgP1EF-oE_DA,Craftownia,50.0504609,19.94937479999999,"Św. Wawrzyńca 22, Kraków"
ChIJ6_e-iBRbFkcRiIxzqdSrl94,Shine Club Kraków,50.0576373,19.9443784,"Starowiślna 16, Kraków"
ChIJXU1-4hFbFkcRcSY_jBMfbg8,Virtuoso,50.0624018,19.9385228,"Rynek Główny 44, Kraków"
ChIJl1yI7mpbFkcRQN67IvZRx-U,Absynt Cafe & Bar,50.05311690000001,19.9455244,"Miodowa 28, Kraków"
ChIJEbQmNe1bFkcR6E0tXz_URX4,ULTRA PPP,50.0396543,19.9787164,"Gromadzka 46/A, Kraków"
ChIJsbTx7PldFkcRuOCIazXFvto,Drink Bar,50.02725539999999,19.9217245,"Wacława Lipińskiego 20A, Kraków"
ChIJew_WW-FbFkcRLMxT7BBeCmg,Nalej Se,50.0528918,19.9546821,"Podgórska 34, Kraków"
ChIJOWlvPbZdFkcR_AExd2bZ4eQ,Alpen Grill,50.0239077,19.9102416,"Zachodnia 1a, Kraków"
ChIJ49hPUhNbFkcRENP3hKJAVk0,Radocha,50.05584189999999,19.9411435,"Świętego Sebastiana 6, Kraków"
ChIJ34Z4JhVbFkcRXhQyianeSfE,Galeria Pod Palmą,50.0554597,19.9461304,"Starowiślna 35, Kraków"
ChIJ8dz8AQBbFkcRKDlQxR_xpHo,Pistacchio Ola Crumble Cookies,50.0507196,19.9493506,"Dajwór 23, Kraków"
ChIJdZ3Y9A5bFkcRZFZeW3Uape4,"Scandale Royal Restaurant, Wine & Bar",50.06339890000001,19.9352656,"plac Szczepański 2, Kraków"
ChIJFclRb6RbFkcREZzANLHNRBM,Wine Garage Józefitów restaurant & wine bar,50.0710333,19.9241194,"Józefitów 8, Kraków"
ChIJHUfVNQpbFkcR07uZynx5ff4,BAR WY,50.0472472,19.9521971,"Nadwiślańska 11, Kraków"
ChIJ02DRScRbFkcRMrsFFqAsO3Q,OLD FASHIONED Cafe & Bar 2.0,50.0642329,19.9377189,"Sławkowska 20, Kraków"
ChIJ3YthUFdbFkcR1Y7q-xoTa6Y,Kawiarnia Fornir,50.0671841,19.9385511,"Długa 12, Kraków"
ChIJM1byhw5bFkcRCGzSuc0ycSU,BaniaLuka,50.0626976,19.9348479,"Szewska 13, Kraków"
ChIJ84QJh2pbFkcRlED0TiJ6ZFM,THE DOG Food Truck Izaaka,50.05161539999999,19.9472461,"Ciemna, Izaaka 4, Kraków"
ChIJpXNtPg1bFkcR770s5OVqBuY,"Radisson Blu Hotel, Krakow",50.0582994,19.9331447,"Floriana Straszewskiego 17, Kraków"
ChIJV237I0BbFkcRDCRZ-3AmCjE,Spa sp.j. Pub Lounge Club Fshut,50.0532072,19.9473565,"Szeroka 10, Kraków"
ChIJd-3-Ks9bFkcReZBQrWWPLCk,Bonbon Boutique,50.0468308,19.9508223,"Nadwiślańska 11, Kraków"
ChIJVVWRzQZbFkcRso9mEDO6Sb0,Długa 80,50.0725115,19.9351581,"Długa 80, Kraków"
ChIJ_-pbWABbFkcR4Czz8-0LJqo,Pub Smil'y,50.09512489999999,19.9994168,"Osiedle Złotego Wieku 79, Kraków"
ChIJleT0EqJbFkcRBr6j0CVrd3c,"BAR ""Vanessa""",50.0938214,19.9279917,"Henryka Pachońskiego 8A, Kraków"
ChIJqc-FmGpbFkcR9ZL6ktaxZxA,Once Upon A Time | Chajim Kohan,50.0531685,19.94734009999999,"Szeroka 1, Kraków"
ChIJjWHdwmdbFkcR5Ib3lIYDXQw,KIEŁBABA - Grillowane kiełbaski z Liszek i słynne zapieksy ze Skawiny,50.0783415,19.8874643,Kraków
ChIJ7_9XZsBbFkcR9lddVvrse54,Tociekawa Specialty Coffee,50.0700257,19.9373066,"Długa 37, Kraków"
ChIJmTTasIdbFkcRiB2rR4f_FAU,GulGul,50.06126020000001,19.9426045,"Mikołajska 13/1.1, Kraków"
ChIJoUI27HJbFkcR4xCPtEXiQJk,SomePlace Else Sports Bar,50.0556146,19.931324,"Powiśle 7, Kraków"
ChIJx3B9JhJbFkcR2ugY6BA4ZzE,Bierhalle KRAKÓW,50.0608398,19.9403803,"Mały Rynek 7, Kraków"
ChIJmbRkUgBFFkcR0JO4ALByExI,Hiszpańska kuchenka,50.087587,20.0211724,"osiedle Kazimierzowskie 30, Kraków"
ChIJgfN8Y2lbFkcR-MgZ1ScRd_g,Teatr Barakah,50.05011100000001,19.9403323,"Paulińska 28, Kraków"
ChIJcxWyqYdbFkcRknd2oavPaAI,The Moon Lounge Bar & Shisha Kraków,50.054997,19.948214,"Berka Joselewicza 21B, Kraków"
ChIJr4s_phNbFkcRqP36JWGthnQ,Klimaty Południa - Restauracja i Winiarnia,50.0585153,19.9410683,"Świętej Gertrudy 5, Kraków"
ChIJIZQCYjRbFkcR-K9qeQgsyDM,Pełnia Social Club,50.05099929999999,19.9498437,"Dajwór 16, Kraków"
ChIJ_clw_S1bFkcRvZO23RnVX4w,Baron,50.0490004,19.9596359,"Przemysłowa 4, Kraków"
ChIJi-HBItVbFkcR2cJIMj1caSA,SMASH TIME Burger,50.05161209999999,19.94725979999999,"Ciemna 4, Kraków"
ChIJS3xBlrpbFkcRXAG7Zw0Tpfg,POTĘGA RYBAKA TSW,50.0709214,19.9103819,"Stanisława Skarbińskiego 2, Kraków"
ChIJ18eIqThbFkcRt1hVx3GfGoM,JEFF'S GALERIA KAZIMIERZ,50.0539914,19.9547365,"Podgórska 34, Kraków"
ChIJP_qs1BNbFkcRdGc3Jvxcgl4,Klub Re,50.06104389999999,19.9412309,"Świętego Krzyża 4, Kraków"
ChIJTTqaT15bFkcRrUED3S3UH-0,BAR PO SCHODKACH,50.03787319999999,19.93934149999999,"Marii Konopnickiej 92b, Kraków"
ChIJLTYM9Q1bFkcRDDFRQy8Fsgw,Szara Gęś w Kuchni Restaurant,50.060491,19.937158,"Rynek Główny 17, Kraków"
ChIJeUUM1Q1bFkcR5vJHazw_jlI,The Little Havana Party Hostel,50.06201429999999,19.93462,"Jagiellońska 10, Kraków"
ChIJ4V3oEkJbFkcRa08m4m6CtrY,Hospůdka u Nás,50.04827219999999,19.9456389,"Mostowa 4, Kraków"
ChIJGwLyqt9bFkcR08ryDrlDBZY,Bar Gwar,50.0480326,19.9460358,"Mostowa 8, Kraków"
ChIJn-9euK5bFkcR716ULXktzjw,Paragraf 22,50.0813469,19.8816752,"Balicka 18c, Kraków"
ChIJjz3ePQBbFkcRF_rgGgnnLmU,iOVE Cocktail I Coffee I Music I Fashion I Breakfast,50.0495125,19.9594337,"Zabłocie 19A/186, Kraków"
ChIJCy87JGtbFkcRzPi_aOTUs9o,ByClouds Lounge Bar,50.0541794,19.9440922,"Józefa Dietla 69, Kraków"
ChIJ5Sup0BFbFkcRn_sq5OnXpt8,N'JOY & Bilard,50.06041369999999,19.9363711,"Bracka 4, Kraków"
ChIJfZhKRQ5bFkcRxSxJ6PBlS40,Coyote Bar,50.0638084,19.9364948,"Świętego Tomasza 1, Kraków"
ChIJW73jwBJbFkcRsnft_BjTkzs,Library/cafe,50.05752469999999,19.9373289,"Kanonicza 1, Kraków"
ChIJn1mikphbFkcRJQ2RVjCZMb8,Hop'n Monkey,50.05033849999999,19.9494641,"Św. Wawrzyńca, Kraków"
ChIJB5NkcGpbFkcRryd2PmsRZMs,Bar,50.05132510000001,19.9459761,"Izaaka 2, Kraków"
ChIJg4OYcWpbFkcRyrXiGPsIFrM,Singer,50.051255,19.94575,"Estery 20, Kraków"
ChIJMYp9eEhDFkcRmDQrsOq02R4,Oberża Sąsiadów,50.01078500000001,19.9650908,"Kordiana 19, Kraków"
ChIJqexg-xRbFkcR4OlSvuSfR-Q,Poli Craft Beers & Cocktails Bar,50.0568478,19.9463696,"Józefa Dietla 97, Kraków"
ChIJ4_bZGKlbFkcRFoWjcGDzoqA,Pub Grot 'n' Roll,50.0629974,19.9342007,"Szewska 23, Kraków"
ChIJiwCRHQZbFkcRVsQak2vcDog,Zaginiony Świat,50.067616,19.933363,"Stefana Batorego 1, Kraków"
ChIJEVMWSWpbFkcRQsdCsmU-ZpY,"Dobra Spółka s.c. Prus M., Żarczyńska M.",50.0514529,19.943253,"Bożego Ciała 9, Kraków"
ChIJhdZp6wlbFkcRr-oNiUXnUI4,Weźże Krafta,50.0510119,19.9498592,"Dajwór 16, Kraków"
ChIJz0lX2aFbFkcR460uhmrKIzs,Barrel 37 (Opening Soon),50.0511335,19.9414447,"Józefa Dietla 37, Kraków"
ChIJGSmC4k5bFkcREPRUK0mL_wU,The Landmark Supper Club,50.05366309999999,19.9461474,"Brzozowa 18, Kraków"
ChIJNeIDPhJbFkcRZ5OZSMb4dLA,"Pierwszy Lokal na Stolarskiej po lewej stronie, idąc od Małego Rynku",50.06071619999999,19.9396528,"Stolarska 6, Kraków"
ChIJqTn8quFbFkcRSc0bXGrpGrY,Chałka Resto Bar,50.05064789999999,19.94181279999999,"Beera Meiselsa 8, Kraków"
ChIJhb8zSQ9bFkcRAMXilk-hkz4,The Stage | Music - Billiard - Food,50.0663899,19.9344411,"Łobzowska 3, Kraków"
ChIJZ3mThQ5bFkcRqpwBGoRWYwk,LostBar,50.0627129,19.9342009,"Szewska 20, Kraków"
ChIJ0WYiv4dbFkcRUTvczezKWCY,Liberty Kraków Bistro Cafe & Bar,50.056932,19.9296702,"Zwierzyniecka 27, Kraków"
ChIJpwxKZwBbFkcRs2-2qXWN1qA,Pub Stary Pies,50.0694955,19.9382225,"Pędzichów 3, Kraków"
ChIJU1xsaQBbFkcRUuEu-1djlyw,Bar Eau de Vie,50.06500399999999,19.9392304,"Pijarska 12, Kraków"
ChIJ4zEcGiRbFkcR3PjalTz-wfQ,Bar LAM HONG,50.0663325,19.9673359,"Mogilska 43B, Kraków"
ChIJtVRuDwBbFkcRgn43c2nHdwI,Souvenir liquor store,50.06012169999999,19.9360864,"Bracka 9, Kraków"
ChIJ1XFKYvRbFkcRkDM2kFwQqRQ,Beestro w Arcade Bee – Food & Games,50.0676986,19.95822859999999,"Unity Centre, Aleksandra Lubomirskiego 24, Kraków"
ChIJl-EHIYlbFkcRc2NQw5v-BJM,Biblioteka Resto Bar,50.04631,19.9495736,"Nadwiślańska 3, Kraków"
ChIJXfbgFgBbFkcRjcGYtsDdKjc,Parking przy rynku,50.06747619999999,19.9371288,"Skwer Wolnej Ukrainy, Kraków"
ChIJyfMHGPNaFkcRAbPE8p4p9ao,Sekret Smaku,50.09422689999999,19.9574332,"Bociana 8, Kraków"
ChIJJynjsgZbFkcR7seC39HjNjE,Art Kitchen Resto Bar Krakow,50.0615818,19.9425578,"Mikołajska 26, Kraków"
ChIJExacRA1FFkcRhd1iU16e0hk,Klub Kombinator,50.07831520000001,20.0479961,"Osiedle Szkolne 25, Kraków"
ChIJGRl_ahNbFkcR2ypaU31LB7M,Amsel Breakfast Cafe Concept,50.064259,19.9294687,"Rajska 12, Kraków"
ChIJa3P7cj1bFkcRoKKpDQpRyp0,Mamatutaj,50.054017,19.963005,"Marka Stachowskiego 4, Kraków"
ChIJdZ6mhQ5bFkcRUUGFNgZdKKA,Boscaiola Restaurant,50.06249589999999,19.9347704,"Szewska 10, Kraków"
ChIJX3tXuA9bFkcR8P_E-ORn-Uk,La Casa del Habano Krakow,50.065,19.9383333,"Sławkowska 26, Kraków"
ChIJy_Vh_LNbFkcRZc0gqWH4Mus,The Locals Kazimierz,50.0503255,19.9479444,"Św. Wawrzyńca 16, Kraków"
ChIJG4tNMgBFFkcR4EWC_d40mAY,Weźże Kebsa,50.0802621,20.02960599999999,"Kocmyrzowska 4, Kraków"
ChIJwy311AFbFkcRsP0eMAv4jyQ,Gavi Restaurant & Wine,50.0567763,19.928376,"plac Kossaka 6, Kraków"
ChIJmwyTJIBbFkcR7tdvrYPAimw,Los Gorditos,50.048815,19.942162,"Augustiańska 24/LU2, Kraków"
ChIJbduRQfBbFkcRK-xpBQwnfQQ,Mojitos Social Nights,50.06139899999999,19.942522,"Mikołajska 13, Kraków"
